ID,:,",",;,.,[,],(,),*,+,-,=,#,$,@,?,&,!,|,^,<,>,\,_
kdzj2p0qHin4fMBCaPF5,296132,3384,252338,295263,1610,1651,1062,1186,1202,1792,47670,2689,1124,1229,1153,1352,1102,1117,1142,1056,1140,1060,1073,2241
kei4pRX9ENQaKFsLcOU1,35032,847,28112,34873,208,165,195,192,141,338,1279,1058,114,311,117,763,109,127,129,136,126,117,120,352
kflLjmJz8FGsprySOqoX,4090,422,1211,3921,14,15,60,59,7,169,4855,3366,15,16,1,579,2,5,8,1,1,1,2,437
kg24YRJTB8DNdKMXpwOH,72699,263716,1088,71872,728,728,160,161,30,66911,1258,1994,0,12,3,856,0,0,8,0,2,2,1,2566
kG29BLiFYPgWtpb350sO,14000,31972,1352,13298,729,729,131,127,26,8345,1525,1464,0,8,5,672,0,0,8,0,3,2,4,1925
kGf3NUtFcq2wCSD0Yeuz,38896,12347,10031,32576,4703,4702,572,568,494,8547,50121,10050,0,3,51,3658,2,6,23,1,11,13,149,22997
kgfPdjYxa5GtleWVrvEM,4096,422,1203,3925,15,16,61,59,7,168,4996,3258,17,15,1,579,1,5,9,0,2,1,0,434
kGITL4OJxYMWEQ1bKBiP,504608,25629,379970,243959,11578,11578,1858,1806,1748,16853,132573,23371,1540,1567,1543,20905,1573,1548,1615,1686,1583,1568,1647,170479
KGTOj6HAvNqWUcP27bCf,10132,8487,2469,9718,741,742,391,383,21,2826,5111,2025,0,11,68,459,6,1,13,4,5,3,1,1933
KHmRYShqZacoQEOJx862,55700,61462,3834,308,1144,1147,156,148,86,10665,85837,943,11,6,24,906,7,11,19,13,7,7,6,822
KHtk3pyb0qUlQr9hJda6,544906,7164,407102,542548,5595,5556,1845,1831,1579,5511,52374,22564,1586,1572,3860,2047,1591,1711,1681,1595,1577,1547,1699,9047
Ki1pYrmszFSjuWUvHIqk,296451,3571,252930,295696,1596,1544,1105,1164,1086,1839,39283,2868,1138,1228,1106,1355,1080,1128,1119,1085,1110,1120,1105,2253
ki3Fo5dh6yWAqOCBrEXP,528914,7324,393701,526439,5614,5694,1846,1814,1589,5868,39428,23475,1543,1476,4000,2186,1495,1601,1816,1450,1618,1704,1597,9183
KIMkclhHJbdsR5218rzq,51062,156468,1785,745,1072,1071,227,226,32,38113,49639,1752,4,7,35,609,2,5,8,0,16,9,0,1424
kIpOXia5GrTjeNzV9K13,4278,481,1218,4139,14,15,59,57,4,177,5456,3528,18,16,1,544,2,5,9,0,1,2,1,451
kjn4yXdo0iLCmZ9GugOV,49340,3123,37234,48340,735,691,137,309,119,1136,53029,2058,227,214,89,420,76,224,96,94,84,77,78,1730
kl6Lw0U7WYT2biJXhP3y,80353,2793,66011,80096,1032,1008,366,359,366,1707,7864,1321,310,307,274,931,291,306,316,267,292,276,291,1381
kLMHFv8hXS0atbDf7nGY,17973,15737,5228,17050,1562,1614,224,292,70,4644,10370,3310,86,88,110,918,58,88,57,64,64,57,56,4578
KM7grcA6yBk1J0CmaWiP,129755,420331,7468,128366,2564,2571,1906,1845,359,107563,42389,4380,158,38,264,2455,85,152,20,6,71,70,6,6004
KMAcej7qgX5u9RbTUZ0x,115093,104580,72897,114674,1474,1649,45,45,103,28288,6507,3994,1384,1775,1,96,68,0,8,0,62,1317,0,1485
kMAlu9InmCyvPpEDL46i,243527,71305,16809,241090,4576,4600,426,400,640,7648,18131,7563,65,74,299,2536,127,42,77,39,73,81,142,11001
kMdOa9cZ3jw8GUFu52Tq,4307,484,1235,4155,16,17,58,58,8,183,6203,3528,15,16,1,544,2,5,8,1,2,2,1,460
kMDrx5LS2P864CIwNiVs,3918,389,1160,3739,30,30,59,58,3,165,4070,2610,17,15,1,599,1,5,8,0,1,2,1,394
kMJ8PQiEqdOx1wmF4cKI,4126,406,1185,3948,32,32,58,57,8,157,4751,2718,16,16,1,599,3,5,8,0,2,2,0,397
KNlAmtEIizBU7X5H1PwQ,209433,431107,52383,207701,2979,3004,5713,5660,510,109555,42824,7755,134,149,694,4242,151,110,217,183,261,303,210,8544
KNP2ROq6J8YEcmyrtSjV,920774,9286,573112,916968,5388,5083,2806,2314,2490,7899,62019,9403,24303,1766,3108,3748,1438,24628,1070,1312,1388,1183,1188,12178
KqEgONxfHdP5lLaBIGQk,2552201,7551,1997939,2550206,2829,9869,1478,1303,662,4303,20189,8033,145,11895,7269,4823,202,155,1028,7202,361,359,580,8713
kqiOdVbRQlB2s907GLMv,4086,425,1209,3911,13,14,62,60,8,170,4554,3420,17,15,1,579,1,5,8,0,2,1,0,447
KQwj9O6dlPxNyf8zW0gp,469107,2950,338345,468293,905,903,499,432,140,1619,7199,2238,16,74,141,1460,88,26,37,18,27,36,231,3502
ksTyZ4jN21lBiC9UYOGe,128108,39271,17256,125391,8377,8401,440,414,770,10222,31726,8110,65,72,303,2463,127,42,77,39,74,82,148,15374
KWg8T3NOYaQBF0tMqLm5,4096,438,1193,3924,15,16,63,63,9,169,4776,3312,16,15,1,579,1,5,10,0,2,1,0,454
l06yuHvrqdzTo8CQeAO5,39112,2217,30162,38412,463,450,110,236,91,827,32922,1675,170,221,93,361,60,167,76,84,83,65,81,1268
L0xnGubfYwOPpQAgVNvo,4272,419,1197,4099,14,15,57,56,4,178,4631,3528,16,16,2,579,1,5,8,0,1,1,1,456
L1o7HeFKzONsb3JvRy82,4260,441,1220,4093,12,13,64,64,11,171,4334,3528,16,15,1,580,2,5,8,1,1,1,1,468
l1OdNtIKM8Gi6jowZHg3,3912,380,1159,3737,31,31,58,58,4,150,5054,2502,16,16,2,599,2,5,8,0,2,2,0,384
L1OGj5BEh2drf0Wtiu9N,4279,440,1217,4101,14,15,65,64,9,178,4702,3528,17,15,1,580,1,5,8,1,3,1,0,482
L2QwdUyG0HISDVk8rcsE,308012,111475,120069,304992,604,604,3765,103,2892,22949,6746,844,0,3,2294,971,17,1,8,0,1,1,0,1534
l387nbiI4TU9LNMQt1Fe,87178,3295,67012,85234,705,710,354,330,319,1322,112717,773,311,253,297,702,283,288,278,264,304,286,266,2321
l5zY6vNZbOKF07uSn2Am,87728,2251,72123,87035,658,606,351,336,328,894,37717,1596,318,419,327,606,285,291,335,345,343,310,330,1428
lBuYeZUbtHQVsh7Tn2NJ,92437,4851,69564,89225,721,715,327,320,319,1623,182599,876,286,311,318,576,283,314,293,283,269,302,272,3741
lcqv9STBAX20houtQnR3,90606,4373,68352,87527,725,732,303,324,318,1581,172235,870,259,266,296,499,310,288,308,318,259,275,295,3534
ldNfaCpceLnGUE0rPzqF,93338,3725,73883,92212,852,824,488,267,477,1210,64013,2737,212,563,419,529,424,232,428,453,431,403,408,1917
LfVY3tPrRZHGQ2SdJm5x,288767,2822,246484,287867,1403,1375,1166,1017,1217,1480,50202,2531,987,1310,1149,1231,1153,1078,1137,1148,1203,1175,1138,2296
LH5pzdDSPOtgIaBC1jWo,35320,134,26901,112,104,104,104,109,110,115,258,180,97,87,89,114,107,112,130,102,99,187,99,105
ljFT1KeZmEiHxhuRbrcd,101289,1606,85473,101216,413,391,437,430,444,704,633,838,366,545,373,768,378,377,368,409,401,359,363,512
ljuryB4bfagHqV5FM9Ae,270406,7014,230072,269976,1396,1436,1125,1130,1099,2610,8809,5070,997,971,1029,1575,1066,1005,1013,1008,1004,1006,1029,1936
loIP1tiwELF9YNZQjSUO,270243,6828,230490,269864,1328,1354,1157,1060,1124,2524,8271,4149,980,1024,1038,1566,1000,1016,1081,1016,991,1052,1036,1795
lS0IVqXeJrN6Dzi9Pap1,83038,4610,61119,79742,710,707,313,277,280,1497,179185,823,266,255,252,462,251,224,303,289,278,257,290,3701
